subject,arm,timepoint,query,tax_id,parent_tax_id
47,M,2,SRR5558207.474416,291401,12333
47,M,2,SRR5558205.631435,38018,12333
47,M,2,SRR5558207.2399947,861448,12333
47,M,2,SRR5558316.929591,38018,12333
47,M,2,SRR5558316.3880598,38018,12333
47,M,2,SRR5558205.106001,38018,12333
47,M,2,SRR5558205.387971,444860,196896
47,M,2,SRR5558205.1125130,555387,329380
47,M,2,SRR5558208.279922,38018,12333
47,M,2,SRR5558316.4561578,1289600,12333
47,M,2,SRR5558208.1254641,1191380,196894
47,M,2,SRR5558316.4739418,294382,196894
47,M,2,SRR5558208.236276,38018,12333
47,M,2,SRR5558316.5834443,38018,12333
47,M,2,SRR5558207.1895479,38018,12333
47,M,2,SRR5558208.1902300,38018,12333
47,M,2,SRR5558272.2087340,936054,1758253
47,M,2,SRR5558208.1945220,38018,12333
47,M,2,SRR5558316.6492661,38018,12333
47,M,2,SRR5558316.5916835,38018,12333
47,M,2,SRR5558207.963079,38018,12333
47,M,2,SRR5558316.6234557,1522092,196896
47,M,2,SRR5558316.468829,1084719,686598
47,M,2,SRR5558205.2514562,38018,12333
47,M,2,SRR5558208.2499517,38018,12333
47,M,2,SRR5558207.2124619,38018,12333
47,M,2,SRR5558205.2680916,38018,12333
47,M,2,SRR5558316.260935,38018,12333
47,M,2,SRR5558207.1271428,38018,12333
47,M,2,SRR5558316.5696136,38018,12333
47,M,2,SRR5558272.1808276,291401,12333
47,M,2,SRR5558207.1872234,861448,12333
47,M,2,SRR5558205.1109326,38018,12333
47,M,2,SRR5558316.326714,115992,1914020
47,M,2,SRR5558207.13489,38018,12333
47,M,2,SRR5558208.2147455,861448,12333
47,M,2,SRR5558208.686463,38018,12333
47,M,2,SRR5558272.249904,861448,12333
47,M,2,SRR5558207.2616020,1029988,196894
47,M,2,SRR5558205.2070798,38018,12333
47,M,2,SRR5558205.1226383,38018,12333
47,M,2,SRR5558316.5829463,38018,12333
47,M,2,SRR5558272.2144662,38018,12333
47,M,2,SRR5558316.5167342,1340712,2006134
47,M,2,SRR5558208.289522,445700,196896
47,M,2,SRR5558316.6116107,38018,12333
47,M,2,SRR5558316.2718871,169683,680115
47,M,2,SRR5558207.1664643,1002725,1914205
47,M,2,SRR5558205.2268756,38018,12333
47,M,2,SRR5558208.1266849,879630,329380
47,M,2,SRR5558207.1414838,1335230,196896
47,M,2,SRR5558205.927151,120574,196894
47,M,2,SRR5558316.770045,38018,12333
47,M,2,SRR5558316.3430349,38018,12333
47,M,2,SRR5558208.873258,1392231,12333
47,M,2,SRR5558208.422176,64186,1623304
47,M,2,SRR5558208.1886126,1289600,12333
47,M,2,SRR5558316.2898958,754051,79205
47,M,2,SRR5558205.2632297,1211643,1623296
47,M,2,SRR5558205.1446867,1161927,196896
47,M,2,SRR5558207.2348960,861448,12333
47,M,2,SRR5558208.2315207,38018,12333
47,M,2,SRR5558272.1046453,38018,12333
47,M,2,SRR5558207.1383394,38018,12333
47,M,2,SRR5558272.186447,38018,12333
47,M,2,SRR5558205.1066536,238854,329380
47,M,2,SRR5558316.2122135,238854,329380
47,M,2,SRR5558208.1072561,571950,12333
47,M,2,SRR5558272.1062745,38018,12333
47,M,2,SRR5558208.485766,536474,79205
47,M,2,SRR5558316.3951392,38018,12333
47,M,2,SRR5558205.250225,38018,12333
47,M,2,SRR5558272.382209,861448,12333
47,M,2,SRR5558205.846376,38018,12333
47,M,2,SRR5558208.1919853,1168281,196895
47,M,2,SRR5558272.921878,38018,12333
47,M,2,SRR5558316.7112576,870473,12333
47,M,2,SRR5558316.5979721,571950,12333
47,M,2,SRR5558205.1819737,869726,756278
47,M,2,SRR5558208.2076732,335924,196896
47,M,2,SRR5558205.212640,38018,12333
47,M,2,SRR5558316.5212564,445700,196896
47,M,2,SRR5558205.568142,38018,12333
47,M,2,SRR5558208.1707912,1416032,1981165
47,M,2,SRR5558205.1063696,38018,12333
47,M,2,SRR5558272.1704241,173707,196894
47,M,2,SRR5558207.580833,1305708,196894
47,M,2,SRR5558316.5748143,1084719,686598
47,M,2,SRR5558272.1310204,38018,12333
47,M,2,SRR5558205.1748955,38018,12333
47,M,2,SRR5558205.2660543,335924,196896
47,M,2,SRR5558205.1466322,38018,12333
47,M,2,SRR5558205.2110508,1486472,1982148
47,M,2,SRR5558205.383363,1392231,12333
47,M,2,SRR5558316.6431467,38018,12333
47,M,2,SRR5558208.1093021,38018,12333
47,M,2,SRR5558208.1712040,169683,680115
47,M,2,SRR5558207.1819432,38018,12333
47,M,2,SRR5558205.1153144,38018,12333
47,M,2,SRR5558207.642441,1136534,196896
47,M,2,SRR5558208.1764905,38018,12333
47,M,2,SRR5558207.2139279,38018,12333
47,M,2,SRR5558316.3048988,38018,12333
47,M,2,SRR5558316.6535423,861448,12333
47,M,2,SRR5558207.977510,861448,12333
47,M,2,SRR5558316.6152762,571950,12333
47,M,2,SRR5558207.197313,38018,12333
47,M,2,SRR5558316.2137394,38018,12333
47,M,2,SRR5558272.2705815,1527519,196896
47,M,2,SRR5558316.5927090,38018,12333
47,M,2,SRR5558205.1246038,1392231,12333
47,M,2,SRR5558316.7233292,38018,12333
47,M,2,SRR5558207.925863,536474,79205
47,M,2,SRR5558205.41791,38018,12333
47,M,2,SRR5558207.180190,571950,12333
47,M,2,SRR5558272.1278343,38018,12333
47,M,2,SRR5558272.2483663,38018,12333
47,M,2,SRR5558207.1706707,754039,196896
47,M,2,SRR5558316.3824242,38018,12333
47,M,2,SRR5558207.504108,1084719,686598
47,M,2,SRR5558208.2652929,861448,12333
47,M,2,SRR5558205.2446080,38018,12333
47,M,2,SRR5558316.3728526,38018,12333
47,M,2,SRR5558207.1546555,754042,196894
47,M,2,SRR5558207.111632,38018,12333
47,M,2,SRR5558208.1422654,1035483,196894
47,M,2,SRR5558272.68684,949127,12333
47,M,2,SRR5558316.5289436,38018,12333
47,M,2,SRR5558316.721229,1335230,196896
47,M,2,SRR5558207.1553829,38018,12333
47,M,2,SRR5558208.1536550,1211643,1623296
47,M,2,SRR5558205.1990361,557989,12333
47,M,2,SRR5558207.1151580,38018,12333
47,M,2,SRR5558316.3167388,571950,12333
47,M,2,SRR5558316.6707921,38018,12333
47,M,2,SRR5558316.4229796,1211640,196894
47,M,2,SRR5558205.128235,38018,12333
47,M,2,SRR5558316.342791,38018,12333
47,M,2,SRR5558272.1451430,38018,12333
47,M,2,SRR5558205.446760,335924,196896
47,M,2,SRR5558205.285021,1527770,196896
47,M,2,SRR5558272.1728974,869726,756278
47,M,2,SRR5558207.2591464,1141136,196896
47,M,2,SRR5558207.1544755,38018,12333
47,M,2,SRR5558208.2231228,1340712,2006134
47,M,2,SRR5558208.1532221,1432847,79205
47,M,2,SRR5558208.693290,1406786,1921185
47,M,2,SRR5558205.1744599,38018,12333
47,M,2,SRR5558207.1400652,38018,12333
47,M,2,SRR5558205.1587236,38018,12333
47,M,2,SRR5558205.2687453,38018,12333
47,M,2,SRR5558208.2453056,38018,12333
47,M,2,SRR5558272.812890,861448,12333
47,M,2,SRR5558316.5907002,1150989,352888
47,M,2,SRR5558205.1168388,38018,12333
47,M,2,SRR5558205.2439048,571950,12333
47,M,2,SRR5558272.1028984,861448,12333
47,M,2,SRR5558316.466770,335924,196896
47,M,2,SRR5558205.2132177,38018,12333
47,M,2,SRR5558272.663447,38018,12333
47,M,2,SRR5558207.2143110,38018,12333
47,M,2,SRR5558316.4681452,663554,2006134
47,M,2,SRR5558316.4213327,38018,12333
47,M,2,SRR5558205.2423878,38018,12333
47,M,2,SRR5558272.2603038,38018,12333
47,M,2,SRR5558316.6825300,38018,12333
47,M,2,SRR5558272.74509,1277892,1758253
47,M,2,SRR5558316.3053576,38018,12333
47,M,2,SRR5558316.355297,571950,12333
47,M,2,SRR5558205.1776246,1084719,686598
47,M,2,SRR5558316.6402610,38018,12333
47,M,2,SRR5558205.335116,38018,12333
47,M,2,SRR5558205.1491420,1229751,196894
47,M,2,SRR5558205.2412429,861448,12333
47,M,2,SRR5558316.1654635,1084719,686598
47,M,2,SRR5558272.1175620,571950,12333
47,M,2,SRR5558272.955568,10710,186765
47,M,2,SRR5558205.2157924,557989,12333
47,M,2,SRR5558272.1841848,38018,12333
47,M,2,SRR5558208.723459,571950,12333
47,M,2,SRR5558272.2698489,38018,12333
47,M,2,SRR5558272.345768,879630,329380
47,M,2,SRR5558208.1912549,861448,12333
47,M,2,SRR5558208.1604456,1392231,12333
47,M,2,SRR5558205.2725346,38018,12333
47,M,2,SRR5558208.2616642,879630,329380
47,M,2,SRR5558316.6232864,869726,756278
47,M,2,SRR5558272.1179196,335924,196896
47,M,2,SRR5558272.835926,38018,12333
47,M,2,SRR5558207.2364717,38018,12333
47,M,2,SRR5558272.361145,38018,12333
47,M,2,SRR5558207.1229992,1305708,196894
47,M,2,SRR5558316.713538,38018,12333
47,M,2,SRR5558207.404129,861448,12333
47,M,2,SRR5558316.990766,571950,12333
47,M,2,SRR5558208.339404,584892,1985176
47,M,2,SRR5558207.1413338,321023,329380
47,M,2,SRR5558208.1484516,861448,12333
47,M,2,SRR5558272.93462,1289600,12333
47,M,2,SRR5558272.1612709,38018,12333
47,M,2,SRR5558205.2552983,1283071,481851
47,M,2,SRR5558316.5852935,38018,12333
47,M,2,SRR5558208.1808038,35343,140410
47,M,2,SRR5558207.2459250,1307804,329380
47,M,2,SRR5558208.131818,38018,12333
47,M,2,SRR5558272.2704064,38018,12333
47,M,2,SRR5558316.1457606,38018,12333
47,M,2,SRR5558208.2181292,38018,12333
47,M,2,SRR5558272.328785,861448,12333
47,M,2,SRR5558272.1526317,238854,329380
47,M,2,SRR5558207.656857,1084719,686598
47,M,2,SRR5558316.2882214,1190451,1636617
47,M,2,SRR5558208.862683,38018,12333
47,M,2,SRR5558208.1896392,38018,12333
47,M,2,SRR5558208.1012525,38018,12333
47,M,2,SRR5558208.214533,38018,12333
47,M,2,SRR5558205.2642001,169683,680115
47,M,2,SRR5558208.605724,571950,12333
47,M,2,SRR5558205.1219068,1357669,196894
47,M,2,SRR5558205.2450628,38018,12333
47,M,2,SRR5558208.1753032,38018,12333
47,M,2,SRR5558316.2472641,238854,329380
47,M,2,SRR5558316.5053679,38018,12333
47,M,2,SRR5558205.1067543,38018,12333
47,M,2,SRR5558207.2043630,38018,12333
47,M,2,SRR5558205.277880,1406786,1921185
47,M,2,SRR5558208.962916,536466,196896
47,M,2,SRR5558208.927487,38018,12333
47,M,4,SRR5558204.36548,1124654,1231360
47,M,4,SRR5558269.2451321,563769,335795
47,M,4,SRR5558202.1658556,563769,335795
47,M,4,SRR5558202.917693,1141136,196896
47,M,4,SRR5558203.2207553,169683,680115
47,M,4,SRR5558203.2295942,1084719,686598
47,M,4,SRR5558201.3467823,38018,12333
47,M,4,SRR5558202.279654,38018,12333
47,M,4,SRR5558202.1914498,1136534,196896
47,M,4,SRR5558202.2687363,38018,12333
47,M,4,SRR5558203.1695564,563769,335795
47,M,4,SRR5558269.2758072,38018,12333
47,M,4,SRR5558203.1331778,571950,12333
47,M,4,SRR5558203.597033,10743,335795
47,M,4,SRR5558269.933557,1340826,196894
47,M,4,SRR5558202.904567,910474,329161
47,M,4,SRR5558203.781358,406340,140410
47,M,4,SRR5558269.172297,1340769,1980930
47,M,4,SRR5558203.2485715,861448,12333
47,M,4,SRR5558204.2305395,861448,12333
47,M,4,SRR5558202.1310805,861448,12333
47,M,4,SRR5558203.642661,1131315,196895
47,M,4,SRR5558201.2425273,1195085,196896
47,M,4,SRR5558202.2052591,38018,12333
47,M,4,SRR5558201.6802075,38018,12333
47,M,4,SRR5558269.899628,38018,12333
47,M,4,SRR5558202.241454,1137452,12333
47,M,4,SRR5558202.666903,38018,12333
47,M,4,SRR5558269.2317645,406340,140410
47,M,4,SRR5558269.2443948,1296660,196896
47,M,4,SRR5558204.2614624,584892,1985176
47,M,4,SRR5558201.5797601,1392231,12333
47,M,4,SRR5558269.2196172,563769,335795
47,M,4,SRR5558202.2462444,38018,12333
47,M,4,SRR5558202.1470651,242527,1720323
47,M,4,SRR5558201.2799031,1471542,1982093
47,M,4,SRR5558269.1828044,38018,12333
47,M,4,SRR5558269.404620,1402875,627479
47,M,4,SRR5558201.3853601,38018,12333
47,M,4,SRR5558202.101645,169683,680115
47,M,4,SRR5558269.1079915,38018,12333
47,M,4,SRR5558204.1351473,38018,12333
47,M,4,SRR5558201.3512009,1229753,196896
47,M,4,SRR5558269.1122304,12336,196896
47,M,4,SRR5558201.1456764,1204514,1914019
47,M,4,SRR5558204.2280194,754042,196894
47,M,4,SRR5558204.2244268,1399942,1981020
47,M,4,SRR5558203.357962,38018,12333
47,M,4,SRR5558203.2104205,38018,12333
47,M,4,SRR5558269.991412,1279082,196896
47,M,4,SRR5558203.314227,1325731,79205
47,M,4,SRR5558204.2558762,929814,196896
47,M,4,SRR5558203.1142602,38018,12333
47,M,4,SRR5558204.2840021,10682,10678
47,M,4,SRR5558201.1971450,38018,12333
47,M,4,SRR5558204.1909508,10743,335795
47,M,4,SRR5558203.1847019,445696,196896
47,M,4,SRR5558203.2389903,38018,12333
47,M,4,SRR5558202.2274898,38018,12333
47,M,4,SRR5558269.521262,1197952,1623298
47,M,4,SRR5558202.114317,861448,12333
47,M,4,SRR5558203.936834,929814,196896
47,M,4,SRR5558202.688888,38018,12333
47,M,4,SRR5558269.2385638,38018,12333
47,M,4,SRR5558269.223467,1109716,186764
47,M,4,SRR5558203.1473929,38018,12333
47,M,4,SRR5558203.732122,563769,335795
47,M,4,SRR5558201.6619095,1211280,1921529
47,M,4,SRR5558202.1240107,1229753,196896
47,M,4,SRR5558201.6457013,1034099,1623292
47,M,4,SRR5558204.1435268,10743,335795
47,M,4,SRR5558202.533635,1296660,196896
47,M,4,SRR5558204.1453870,10677,186777
47,M,4,SRR5558204.2554613,38018,12333
47,M,4,SRR5558201.3036299,929814,196896
47,M,4,SRR5558204.904710,38018,12333
47,M,4,SRR5558204.2767134,1129146,1623287
47,M,4,SRR5558201.111127,949127,12333
47,M,4,SRR5558269.2727284,10743,335795
47,M,4,SRR5558201.3531347,861448,12333
47,M,4,SRR5558203.2387357,335924,196896
47,M,4,SRR5558202.1217295,335924,196896
47,M,4,SRR5558204.1007942,1406790,1921710
47,M,4,SRR5558203.1172224,238854,329380
47,M,4,SRR5558204.832284,482822,10710
47,M,4,SRR5558202.2676663,444878,102294
47,M,4,SRR5558202.639861,38018,12333
47,M,4,SRR5558201.6692051,335924,196896
47,M,4,SRR5558269.587731,445696,196896
47,M,4,SRR5558202.2343804,929814,196896
47,M,4,SRR5558269.688838,571950,12333
47,M,4,SRR5558201.8051660,38018,12333
47,M,4,SRR5558269.1974484,861448,12333
47,M,4,SRR5558269.1725861,38018,12333
47,M,4,SRR5558269.856290,1357825,329161
47,M,4,SRR5558201.7494452,10743,335795
47,M,4,SRR5558201.2386993,38018,12333
47,M,4,SRR5558269.2064566,499235,1198976
47,M,4,SRR5558204.2487365,12336,196896
47,M,4,SRR5558203.1895282,38018,12333
47,M,4,SRR5558202.2158616,1204538,329157
47,M,4,SRR5558201.1951587,38018,12333
47,M,4,SRR5558204.1229320,38018,12333
47,M,4,SRR5558204.2291327,1204530,1987154
47,M,4,SRR5558269.1552630,571950,12333
47,M,4,SRR5558202.1274731,1524882,196894
47,M,4,SRR5558269.2213734,754037,196896
47,M,4,SRR5558269.1931352,977927,187218
47,M,4,SRR5558202.2862509,115992,1914020
47,M,4,SRR5558203.1830603,10682,10678
47,M,4,SRR5558269.2419935,861448,12333
47,M,4,SRR5558203.1789256,1168549,196894
47,M,4,SRR5558201.7024777,335924,196896
47,M,4,SRR5558204.2544456,1486472,1982148
47,M,4,SRR5558204.1626491,1229753,196896
47,M,4,SRR5558269.1923860,947379,442493
47,M,4,SRR5558204.157360,12336,196896
47,M,4,SRR5558202.2243325,38018,12333
47,M,4,SRR5558201.885905,1034132,2006134
47,M,4,SRR5558203.1149874,38018,12333
47,M,4,SRR5558201.2732732,929814,196896
47,M,4,SRR5558202.2061276,335924,196896
47,M,4,SRR5558204.1317811,1034132,2006134
47,M,4,SRR5558269.702241,1410331,1132574
47,M,4,SRR5558202.111935,462299,12333
47,M,4,SRR5558204.2502942,129009,196894
47,M,4,SRR5558202.184315,38018,12333
47,M,4,SRR5558269.21746,861448,12333
47,M,4,SRR5558201.6459909,1211643,1623296
47,M,4,SRR5558269.1885606,120164,196894
47,M,4,SRR5558202.325518,38018,12333
47,M,4,SRR5558204.1491489,38018,12333
47,M,4,SRR5558204.2481893,38018,12333
47,M,4,SRR5558269.2516029,462299,12333
47,M,4,SRR5558269.2783616,1147152,335795
47,M,4,SRR5558202.723184,571950,12333
47,M,4,SRR5558201.4798710,335924,196896
47,M,4,SRR5558202.2652312,499235,1198976
47,M,4,SRR5558203.1674368,1450142,1924730
47,M,4,SRR5558202.1968188,38018,12333
47,M,4,SRR5558269.2502938,373126,12333
47,M,4,SRR5558203.2263084,38018,12333
47,M,4,SRR5558203.686285,1124654,1231360
47,M,4,SRR5558202.1012599,1392231,12333
47,M,4,SRR5558203.105015,1340750,1965379
47,M,4,SRR5558201.394250,38018,12333
47,M,4,SRR5558202.465647,10679,140410
47,M,4,SRR5558269.1724734,929814,196896
47,M,4,SRR5558204.1341329,335924,196896
47,M,4,SRR5558269.2146482,120166,196894
47,M,4,SRR5558204.2476127,75590,79205
47,M,4,SRR5558201.7091156,1357825,329161
47,M,4,SRR5558201.573876,282785,196896
47,M,4,SRR5558201.7948164,1220601,1673065
47,M,4,SRR5558202.1822283,555387,329380
47,M,4,SRR5558204.742253,75590,79205
47,M,4,SRR5558203.1459010,563769,335795
47,M,4,SRR5558202.1765124,1034132,2006134
47,M,4,SRR5558201.4835922,38018,12333
47,M,4,SRR5558202.2583237,38018,12333
47,M,4,SRR5558201.2978044,38018,12333
47,M,4,SRR5558269.1653914,374529,114416
47,M,4,SRR5558204.1022566,10710,186765
47,M,4,SRR5558201.2911455,273133,1984787
47,M,4,SRR5558203.2695788,335924,196896
47,M,4,SRR5558203.2628992,38018,12333
47,M,4,SRR5558201.3694129,1340826,196894
47,M,4,SRR5558202.791755,38018,12333
47,M,4,SRR5558203.2052413,38018,12333
47,M,4,SRR5558202.1622490,1141136,196896
47,M,4,SRR5558201.3115791,1131315,196895
47,M,4,SRR5558269.944517,861448,12333
47,M,4,SRR5558204.1268207,1124654,1231360
47,M,4,SRR5558201.1614595,861448,12333
47,M,4,SRR5558269.1445936,1340750,1965379
47,M,4,SRR5558201.3133956,861448,12333
47,M,4,SRR5558203.1566136,373408,1623281
47,M,4,SRR5558202.32878,646413,196894
47,M,4,SRR5558202.2633346,38018,12333
47,M,4,SRR5558201.5759673,38018,12333
47,M,4,SRR5558203.1032070,335797,335795
47,M,4,SRR5558203.1925647,279383,1299429
47,M,4,SRR5558202.651744,445696,196896
47,M,4,SRR5558269.112583,38018,12333
47,M,4,SRR5558203.2309040,1211643,1623296
47,M,4,SRR5558201.1071084,861448,12333
47,M,4,SRR5558201.1301689,1486472,1982148
47,M,4,SRR5558204.687800,38018,12333
47,M,4,SRR5558203.972890,1328029,1918524
47,M,4,SRR5558269.1593553,1392231,12333
47,M,4,SRR5558269.472522,929814,196896
47,M,4,SRR5558269.1210032,1392231,12333
47,M,4,SRR5558202.1785187,38018,12333
47,M,4,SRR5558201.4553824,929814,196896
47,M,4,SRR5558203.2518773,38018,12333
47,M,4,SRR5558201.4933226,1392231,12333
47,M,4,SRR5558269.977983,112596,12333
47,M,4,SRR5558204.767946,38018,12333
47,M,4,SRR5558203.2783425,936054,1758253
47,M,4,SRR5558203.235889,38018,12333
47,M,4,SRR5558204.826426,38018,12333
47,M,4,SRR5558202.2839711,929814,196896
47,M,4,SRR5558202.539395,38018,12333
47,M,4,SRR5558204.2592093,536454,268746
47,M,4,SRR5558202.2781755,1084719,686598
47,M,4,SRR5558203.932565,929814,196896
47,M,4,SRR5558201.7042489,861448,12333
47,M,4,SRR5558202.2446397,571950,12333
47,M,4,SRR5558202.1349662,38018,12333
47,M,4,SRR5558202.2537538,754042,196894
47,M,4,SRR5558203.2290827,1034132,2006134
47,M,4,SRR5558203.2441957,1177632,196894
47,M,4,SRR5558204.1306848,10743,335795
47,M,4,SRR5558269.1436546,754037,196896
47,M,4,SRR5558269.2300214,1141141,1914204
47,M,4,SRR5558201.4625641,1147094,196896
47,M,4,SRR5558201.37412,861448,12333
47,M,4,SRR5558204.1378178,209052,1198138
47,M,4,SRR5558204.1450854,10680,329161
47,M,4,SRR5558201.5785599,861448,12333
47,M,4,SRR5558203.1236219,1273738,196896
47,M,4,SRR5558203.2037489,38018,12333
47,M,4,SRR5558269.2189335,1229753,196896
47,M,4,SRR5558201.6137237,38018,12333
47,M,4,SRR5558202.2392784,38018,12333
47,M,4,SRR5558269.2332714,38018,12333
47,M,4,SRR5558203.195333,173707,196894
47,M,4,SRR5558201.4217847,151539,196894
47,M,4,SRR5558204.2334203,764562,196894
47,M,4,SRR5558203.364180,38018,12333
47,M,4,SRR5558202.549992,38018,12333
47,M,4,SRR5558204.1813386,43685,196894
47,M,4,SRR5558201.5203946,335924,196896
47,M,4,SRR5558203.2546543,38018,12333
47,M,4,SRR5558204.421935,38018,12333
47,M,4,SRR5558201.2407373,38018,12333
47,M,4,SRR5558201.6304758,929814,196896
47,M,4,SRR5558203.2860820,169683,680115
47,M,4,SRR5558203.459858,38018,12333
47,M,4,SRR5558202.1999241,38018,12333
47,M,4,SRR5558204.346407,38018,12333
47,M,4,SRR5558201.956474,1357669,196894
47,M,4,SRR5558203.2555253,929814,196896
47,M,4,SRR5558201.6623630,38018,12333
47,M,4,SRR5558269.1637694,929814,196896
47,M,4,SRR5558202.771497,571950,12333
47,M,4,SRR5558201.4386955,1468411,1921118
47,M,4,SRR5558204.271718,38018,12333
47,M,4,SRR5558203.523552,38018,12333
47,M,4,SRR5558201.6420053,929814,196896
47,M,4,SRR5558202.542,929814,196896
47,M,4,SRR5558202.180323,38018,12333
47,M,4,SRR5558202.2284837,571950,12333
47,M,4,SRR5558201.4016916,1432847,79205
47,M,4,SRR5558202.1757707,10738,335795
47,M,4,SRR5558269.2105448,1392231,12333
47,M,4,SRR5558202.2607466,929814,196896
47,M,4,SRR5558201.2096116,38018,12333
47,M,4,SRR5558203.1421420,929814,196896
47,M,4,SRR5558203.998157,1034132,2006134
47,M,4,SRR5558203.2339740,10710,186765
47,M,4,SRR5558204.987618,311221,12333
47,M,4,SRR5558203.2169640,335924,196896
47,M,4,SRR5558201.1275413,1229753,196896
47,M,4,SRR5558201.5576390,929814,196896
47,M,4,SRR5558204.1218284,546803,2006134
47,M,4,SRR5558203.2387481,1131315,196895
47,M,4,SRR5558201.2033998,754037,196896
47,M,4,SRR5558202.271,929814,196896
47,M,4,SRR5558204.1270086,10710,186765
47,M,4,SRR5558202.2497791,1150991,196896
47,M,4,SRR5558269.2110890,1052673,1993879
47,M,4,SRR5558269.134812,10743,335795
47,M,4,SRR5558204.2564036,38018,12333
47,M,4,SRR5558203.1618575,38018,12333
47,M,4,SRR5558269.1969375,571950,12333
47,M,4,SRR5558269.1693726,563769,335795
47,M,4,SRR5558202.423789,10680,329161
47,M,4,SRR5558203.2030847,1327983,196895
47,M,4,SRR5558201.2183209,38018,12333
47,M,4,SRR5558201.2682268,445696,196896
47,M,4,SRR5558204.1201630,861448,12333
47,M,4,SRR5558203.1428578,10682,10678
47,M,4,SRR5558201.6234032,929814,196896
47,M,4,SRR5558204.836251,1357669,196894
47,M,4,SRR5558202.2145967,38018,12333
47,M,4,SRR5558201.6533356,1279082,196896
47,M,4,SRR5558269.296566,335924,196896
47,M,4,SRR5558201.2198149,115987,1912143
47,M,4,SRR5558201.1041780,38018,12333
47,M,4,SRR5558203.778462,335924,196896
47,M,4,SRR5558202.128544,694060,196896
47,M,4,SRR5558204.114425,10710,186765
47,M,4,SRR5558203.1100049,38018,12333
47,M,4,SRR5558269.1763216,490913,481851
47,M,4,SRR5558201.1138820,861448,12333
47,M,4,SRR5558202.2689652,38018,12333
47,M,4,SRR5558201.2176340,929814,196896
47,M,4,SRR5558204.2565676,929814,196896
47,M,4,SRR5558203.2292759,1168549,196894
47,M,4,SRR5558201.466490,929814,196896
47,M,4,SRR5558203.390430,1407493,196896
47,M,4,SRR5558201.1610195,10743,335795
47,M,4,SRR5558204.1745737,1084719,686598
47,M,4,SRR5558269.204622,38018,12333
47,M,4,SRR5558204.1704938,1079998,329380
47,M,4,SRR5558201.7589261,38018,12333
47,M,4,SRR5558201.79952,38018,12333
47,M,4,SRR5558269.2341429,571950,12333
47,M,4,SRR5558203.519447,557289,196896
47,M,4,SRR5558201.3797221,462299,12333
47,M,4,SRR5558203.447081,38018,12333
47,M,4,SRR5558202.996068,38018,12333
47,M,4,SRR5558202.2376699,38018,12333
47,M,4,SRR5558204.1045163,1051138,186764
47,M,4,SRR5558201.1853823,38018,12333
47,M,4,SRR5558201.3432172,38018,12333
47,M,4,SRR5558203.139736,536474,79205
47,M,4,SRR5558202.714845,38018,12333
47,M,4,SRR5558269.1387984,563769,335795
47,M,4,SRR5558201.5898580,754042,196894
47,M,4,SRR5558203.1408545,10679,140410
47,M,4,SRR5558201.6486105,1327983,196895
47,M,4,SRR5558201.3485583,1204529,1914893
47,M,4,SRR5558201.7572038,38018,12333
47,M,4,SRR5558269.1671486,1131315,196895
47,M,4,SRR5558269.2499210,760939,329380
47,M,4,SRR5558202.208094,1204537,1623296
47,M,4,SRR5558202.847444,573174,79205
47,M,4,SRR5558202.1295505,1357669,196894
47,M,4,SRR5558269.1630222,38018,12333
47,M,4,SRR5558204.885348,38018,12333
47,M,4,SRR5558203.1883833,1401669,196894
47,M,4,SRR5558204.1276646,10682,10678
47,M,4,SRR5558202.66244,1070990,196894
47,M,4,SRR5558203.2736839,37554,186765
47,M,4,SRR5558201.6503915,335924,196896
47,M,4,SRR5558202.1908987,1129146,1623287
47,M,4,SRR5558269.1554538,1468411,1921118
47,M,4,SRR5558202.1412072,321023,329380
47,M,4,SRR5558201.5693079,1147151,335795
47,M,4,SRR5558269.352964,335924,196896
47,M,4,SRR5558203.1520924,861448,12333
47,M,4,SRR5558269.950309,1084719,686598
47,M,4,SRR5558203.43383,948870,196896
47,M,4,SRR5558202.2159246,38018,12333
47,M,4,SRR5558201.5882094,1124654,1231360
47,M,4,SRR5558203.720249,10710,186765
47,M,4,SRR5558269.1400606,1116482,1980961
47,M,4,SRR5558269.752797,10710,186765
47,M,4,SRR5558203.1207303,38018,12333
47,M,4,SRR5558269.1245956,1150991,196896
47,M,4,SRR5558269.1533944,1541824,196894
47,M,4,SRR5558201.529556,10874,356623
47,M,4,SRR5558269.1395466,335924,196896
47,M,4,SRR5558203.13575,38018,12333
47,M,4,SRR5558201.7896097,1225789,196896
47,M,4,SRR5558201.2721391,1327983,196895
47,M,4,SRR5558204.2175401,319522,196894
47,M,4,SRR5558204.2901419,10738,335795
47,M,4,SRR5558203.1286911,1392231,12333
47,M,4,SRR5558201.5612999,335924,196896
47,M,4,SRR5558269.547249,861448,12333
47,M,4,SRR5558204.1325145,38018,12333
47,M,4,SRR5558269.620799,38018,12333
47,M,4,SRR5558203.877673,196242,335795
47,M,4,SRR5558202.1530722,187944,196894
47,M,4,SRR5558201.7418844,10679,140410
47,M,4,SRR5558201.2855982,38018,12333
47,M,4,SRR5558201.7711012,1204530,1987154
47,M,4,SRR5558269.389392,879630,329380
47,M,4,SRR5558204.585020,129009,196894
47,M,4,SRR5558204.2481411,38018,12333
47,M,4,SRR5558204.237784,97081,374810
47,M,4,SRR5558204.2230028,335924,196896
47,M,4,SRR5558201.825283,38018,12333
47,M,4,SRR5558203.648752,112596,12333
47,M,4,SRR5558204.2583938,335924,196896
